%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
4.0, 7.431181211955845, 6.918814918026328, 31.175806030631065, 16.792150801047683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729052844E9, 0.0, 2024-03-13 22:56:12.905
4.0, 16.49669870454818, 10.194967279210687, 22.716152330860496, 21.76995764207095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729052844E9, 0.0, 2024-03-13 22:56:12.905
5.0, -0.11219699867069721, 8.201600602827966, 28.1988456659019, 18.306810283102095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729187891E9, 0.0, 2024-03-13 22:56:12.918
5.0, 1.1967679858207703, 5.778145431540906, 20.820023053325713, 6.84027701895684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729187891E9, 0.0, 2024-03-13 22:56:12.918
6.0, 15.958153110928833, 11.316937265917659, 22.92932662833482, 13.28412464261055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729345057E9, 0.0, 2024-03-13 22:56:12.934
6.0, 0.40390919521450996, 5.766925731673837, -2.3897960716858506, 4.5664178458973765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729345057E9, 0.0, 2024-03-13 22:56:12.934
7.0, 1.4772604824975133, -1.5370988817885518, 8.4484339999035, -0.7965986905619502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729352565E9, 0.0, 2024-03-13 22:56:12.935
7.0, 13.119569044560194, 6.010019228793681, 26.9758983803913, 7.375082712620497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729352565E9, 0.0, 2024-03-13 22:56:12.935
8.0, -3.104116963222623, -6.1371758272871375, 6.193274326622486, -1.6829549800604582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729488094E9, 0.0, 2024-03-13 22:56:12.948
8.0, -8.598029998131096, -10.935467470437288, -5.658468632958829, -8.261439002119005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729488094E9, 0.0, 2024-03-13 22:56:12.948
9.0, 0.8788764895871282, -3.3285109605640173, 5.63976913318038, -6.376529424451292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729645407E9, 0.0, 2024-03-13 22:56:12.964
9.0, 7.685494408942759, 5.987579829059541, 3.7212004559114575, -2.1167833749204874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729645407E9, 0.0, 2024-03-13 22:56:12.964
10.0, 6.885155818425119, 6.204494026489556, 2.206540973857045, 0.321631396189332, 0.0, 0.0, 0.43200002051889896, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103957729654207E9, 0.0, 2024-03-13 22:56:12.965
