%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
2.0, -18.587302779778838, 154.0315195750445, -70.52329346444458, 201.43475151341408, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103874781004424E9, 0.0, 2024-03-13 20:37:58.100
2.0, 178.83827598113567, 223.41788345295936, 157.9322352288291, 196.04929557722062, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103874781004424E9, 0.0, 2024-03-13 20:37:58.100
3.0, 399.7223772141151, 467.37342751258984, 360.50952617870644, 8.904701794497669, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.710387478115091E9, 0.0, 2024-03-13 20:37:58.115
3.0, 289.0643473751843, 623.2711571655236, 231.6980219548568, 142.9202768066898, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.710387478115091E9, 0.0, 2024-03-13 20:37:58.115
4.0, 316.0028467560187, 457.8703417251818, 281.74162326194346, -71.38347045425326, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103874781156905E9, 0.0, 2024-03-13 20:37:58.115
4.0, 420.00759457377717, 415.49727522721514, 390.55588242271915, -62.95560590410605, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103874781156905E9, 0.0, 2024-03-13 20:37:58.115
5.0, 648.8445930625312, 410.6335353348404, 562.2920883879997, -50.38954205298796, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103874781296709E9, 0.0, 2024-03-13 20:37:58.129
5.0, 883.7963279788382, 638.221407238394, 354.9875638941303, 118.32482474809512, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103874781296709E9, 0.0, 2024-03-13 20:37:58.129
6.0, 979.909886890091, 496.8195298137143, 491.4434236274101, -2.9115121155045927, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103874781449947E9, 0.0, 2024-03-13 20:37:58.144
6.0, 973.2229457693174, 644.4109416650608, 418.5116345915012, 198.86357029387727, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103874781449947E9, 0.0, 2024-03-13 20:37:58.144
