%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
2.0, 14.634228526614606, 5.078784139826894, 9.940654082223773, 3.5940438574180007, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952940884678E9, 0.0, 2024-03-13 22:48:14.088
2.0, 11.047664469107985, 10.396921876817942, 1.6343362806364894, 2.898422465659678, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952940884678E9, 0.0, 2024-03-13 22:48:14.088
3.0, 24.754397806711495, 28.251204265281558, 12.708180049434304, 17.872981888242066, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941025536E9, 0.0, 2024-03-13 22:48:14.102
3.0, 28.647633660584688, 24.814236206002533, 22.9368064282462, 20.18424006085843, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941025536E9, 0.0, 2024-03-13 22:48:14.102
4.0, 28.299822964705527, 29.212358553893864, 16.14514810871333, 15.127895320765674, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941035311E9, 0.0, 2024-03-13 22:48:14.103
4.0, 28.419499763287604, 29.71350514795631, 18.785517477430403, 15.333589818328619, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941035311E9, 0.0, 2024-03-13 22:48:14.103
5.0, 19.858868764713407, 23.022824127227068, 32.05842242017388, 14.237799131311476, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941170185E9, 0.0, 2024-03-13 22:48:14.117
5.0, 17.69720659032464, 15.232612519524992, 28.344701764173806, 9.349749889224768, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941170185E9, 0.0, 2024-03-13 22:48:14.117
6.0, 9.039338192902505, 14.06950363330543, 13.889988435432315, 10.367002677172422, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941325068E9, 0.0, 2024-03-13 22:48:14.132
6.0, 8.699007296934724, 12.947533646598458, 26.246617889031768, 9.6713812854141, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941325068E9, 0.0, 2024-03-13 22:48:14.132
7.0, 17.218499395996332, 13.358922641724348, 37.664532453753054, 19.533497468568385, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.710395294133222E9, 0.0, 2024-03-13 22:48:14.133
7.0, 8.594290098175406, 9.892035382799804, 21.79239704180509, 12.670781049877405, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.710395294133222E9, 0.0, 2024-03-13 22:48:14.133
8.0, 15.816036912612617, 11.885402059182525, 26.867441281676292, 17.34939589444548, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941468053E9, 0.0, 2024-03-13 22:48:14.146
8.0, 19.29414387140423, 10.927987670525908, 29.567649049684405, 13.609495938755572, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941468053E9, 0.0, 2024-03-13 22:48:14.146
9.0, 13.130788744427264, 0.482447094283998, 17.36061559431255, 8.160461703315377, 0.6880000326782465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7103952941624746E9, 0.0, 2024-03-13 22:48:14.162
